word,log_odds,z_score,count_site1,count_site2,count_total,is_significant
welcome,-0.825,-1.2119,3,7,10,False
psychological,-0.825,-1.2119,3,7,10,False
intervention,-0.825,-1.2119,3,7,10,False
alternative,-0.825,-1.2119,3,7,10,False
environment,-0.825,-1.2119,3,7,10,False
criterion,-0.825,-1.2119,3,7,10,False
perception,-0.825,-1.2119,3,7,10,False
appeal,-0.825,-1.2119,3,7,10,False
execute,-0.825,-1.2119,3,7,10,False
debate,-0.825,-1.2119,3,7,10,False
player,-0.825,-1.2119,3,7,10,False
existential,-0.825,-1.2119,3,7,10,False
primary,-0.825,-1.2119,3,7,10,False
scenario,-0.825,-1.2119,3,7,10,False
reality,-0.3381,-1.2152,22,31,53,False
payment,-1.312,-1.2218,1,4,5,False
formal,-1.312,-1.2218,1,4,5,False
distribution,-1.312,-1.2218,1,4,5,False
denmark,-1.312,-1.2218,1,4,5,False
halt,-1.312,-1.2218,1,4,5,False
raw,-1.312,-1.2218,1,4,5,False
distinguish,-1.312,-1.2218,1,4,5,False
execution,-1.312,-1.2218,1,4,5,False
dominate,-1.312,-1.2218,1,4,5,False
devastation,-1.312,-1.2218,1,4,5,False
autumn,-1.312,-1.2218,1,4,5,False
determined,-1.312,-1.2218,1,4,5,False
specialized,-1.312,-1.2218,1,4,5,False
revenue,-1.312,-1.2218,1,4,5,False
protestor,-1.312,-1.2218,1,4,5,False
revise,-1.312,-1.2218,1,4,5,False
dictatorship,-1.312,-1.2218,1,4,5,False
sciences,-1.312,-1.2218,1,4,5,False
ilham,-1.312,-1.2218,1,4,5,False
proper,-1.312,-1.2218,1,4,5,False
deadly,-1.312,-1.2218,1,4,5,False
few,-1.312,-1.2218,1,4,5,False
repression,-1.312,-1.2218,1,4,5,False
portion,-1.312,-1.2218,1,4,5,False
package,-1.312,-1.2218,1,4,5,False
deter,-1.312,-1.2218,1,4,5,False
sweden,-1.312,-1.2218,1,4,5,False
consolidate,-1.312,-1.2218,1,4,5,False
jurisdiction,-1.312,-1.2218,1,4,5,False
prosperity,-1.312,-1.2218,1,4,5,False
contribution,-1.312,-1.2218,1,4,5,False
grand,-1.312,-1.2218,1,4,5,False
occupier,-1.312,-1.2218,1,4,5,False
cool,-1.312,-1.2218,1,4,5,False
proceeding,-1.312,-1.2218,1,4,5,False
pace,-1.312,-1.2218,1,4,5,False
expertise,-1.312,-1.2218,1,4,5,False
retain,-1.312,-1.2218,1,4,5,False
assembly,-1.312,-1.2218,1,4,5,False
intimidation,-1.312,-1.2218,1,4,5,False
evolve,-1.312,-1.2218,1,4,5,False
sensitive,-1.312,-1.2218,1,4,5,False
mykolaiv,-3.9282,-1.2302,0,5,5,False
innovative,-3.9282,-1.2302,0,5,5,False
regain,-3.9282,-1.2302,0,5,5,False
oversight,-3.9282,-1.2302,0,5,5,False
inner,-3.9282,-1.2302,0,5,5,False
embrace,-3.9282,-1.2302,0,5,5,False
mykola,-3.9282,-1.2302,0,5,5,False
effectiveness,-3.9282,-1.2302,0,5,5,False
credible,-3.9282,-1.2302,0,5,5,False
accomplice,-3.9282,-1.2302,0,5,5,False
motivation,-3.9282,-1.2302,0,5,5,False
ivanishvili,-3.9282,-1.2302,0,5,5,False
legacy,-3.9282,-1.2302,0,5,5,False
precedent,-3.9282,-1.2302,0,5,5,False
ngos,-3.9282,-1.2302,0,5,5,False
perceptions,-3.9282,-1.2302,0,5,5,False
olympic,-3.9282,-1.2302,0,5,5,False
transitional,-3.9282,-1.2302,0,5,5,False
amendment,-3.9282,-1.2302,0,5,5,False
crony,-3.9282,-1.2302,0,5,5,False
unified,-3.9282,-1.2302,0,5,5,False
paradigm,-3.9282,-1.2302,0,5,5,False
societal,-3.9282,-1.2302,0,5,5,False
competitive,-3.9282,-1.2302,0,5,5,False
review,-3.9282,-1.2302,0,5,5,False
compel,-3.9282,-1.2302,0,5,5,False
speed,-3.9282,-1.2302,0,5,5,False
ratification,-3.9282,-1.2302,0,5,5,False
reckoning,-3.9282,-1.2302,0,5,5,False
phd,-3.9282,-1.2302,0,5,5,False
crsv,-3.9282,-1.2302,0,5,5,False
disruption,-3.9282,-1.2302,0,5,5,False
oleksandr,-3.9282,-1.2302,0,5,5,False
atrocity,-3.9282,-1.2302,0,5,5,False
landsbergis,-3.9282,-1.2302,0,5,5,False
serbia,-3.9282,-1.2302,0,5,5,False
tend,-3.9282,-1.2302,0,5,5,False
prerequisite,-3.9282,-1.2302,0,5,5,False
ireland,-3.9282,-1.2302,0,5,5,False
civic,-3.9282,-1.2302,0,5,5,False
photojournalist,-3.9282,-1.2302,0,5,5,False
annex,-3.9282,-1.2302,0,5,5,False
resonate,-3.9282,-1.2302,0,5,5,False
maga,-3.9282,-1.2302,0,5,5,False
instance,-3.9282,-1.2302,0,5,5,False
gabrielius,-3.9282,-1.2302,0,5,5,False
recognise,-3.9282,-1.2302,0,5,5,False
shared,-3.9282,-1.2302,0,5,5,False
headline,-3.9282,-1.2302,0,5,5,False
nbu,-3.9282,-1.2302,0,5,5,False
anchor,-3.9282,-1.2302,0,5,5,False
highlight,-3.9282,-1.2302,0,5,5,False
togetherness,-3.9282,-1.2302,0,5,5,False
rap,-3.9282,-1.2302,0,5,5,False
academic,-3.9282,-1.2302,0,5,5,False
constitution,-0.4529,-1.2326,12,19,31,False
initiative,-0.4529,-1.2326,12,19,31,False
unit,-0.4529,-1.2326,12,19,31,False
response,-0.3998,-1.2421,16,24,40,False
source,-0.3998,-1.2421,16,24,40,False
necessary,-0.3998,-1.2421,16,24,40,False
provide,-0.3208,-1.2487,26,36,62,False
object,-0.5507,-1.249,8,14,22,False
eye,-0.5507,-1.249,8,14,22,False
seize,-0.6796,-1.2511,5,10,15,False
unite,-0.6796,-1.2511,5,10,15,False
additional,-0.6796,-1.2511,5,10,15,False
vote,-0.6796,-1.2511,5,10,15,False
ambassador,-0.6796,-1.2511,5,10,15,False
material,-0.6796,-1.2511,5,10,15,False
union,-0.2549,-1.2715,44,57,101,False
ioc,-4.1072,-1.2883,0,6,6,False
unrealistic,-4.1072,-1.2883,0,6,6,False
mediterranean,-4.1072,-1.2883,0,6,6,False
labor,-4.1072,-1.2883,0,6,6,False
substation,-4.1072,-1.2883,0,6,6,False
exhibition,-4.1072,-1.2883,0,6,6,False
vulnerability,-4.1072,-1.2883,0,6,6,False
pvv,-4.1072,-1.2883,0,6,6,False
acquaintance,-4.1072,-1.2883,0,6,6,False
northern,-4.1072,-1.2883,0,6,6,False
munich,-4.1072,-1.2883,0,6,6,False
journalism,-4.1072,-1.2883,0,6,6,False
overlook,-4.1072,-1.2883,0,6,6,False
immense,-4.1072,-1.2883,0,6,6,False
indicator,-4.1072,-1.2883,0,6,6,False
intent,-4.1072,-1.2883,0,6,6,False
privilege,-4.1072,-1.2883,0,6,6,False
conquest,-4.1072,-1.2883,0,6,6,False
cruise,-4.1072,-1.2883,0,6,6,False
translate,-4.1072,-1.2883,0,6,6,False
prioritize,-4.1072,-1.2883,0,6,6,False
impunity,-4.1072,-1.2883,0,6,6,False
murmansk,-4.1072,-1.2883,0,6,6,False
recruitment,-4.1072,-1.2883,0,6,6,False
bulgakov,-4.1072,-1.2883,0,6,6,False
urge,-4.1072,-1.2883,0,6,6,False
disability,-4.1072,-1.2883,0,6,6,False
gromyko,-4.1072,-1.2883,0,6,6,False
database,-4.1072,-1.2883,0,6,6,False
pri,-4.1072,-1.2883,0,6,6,False
oecd,-4.1072,-1.2883,0,6,6,False
valerii,-4.1072,-1.2883,0,6,6,False
gts,-4.1072,-1.2883,0,6,6,False
decrease,-4.1072,-1.2883,0,6,6,False
coordination,-4.1072,-1.2883,0,6,6,False
necessity,-4.1072,-1.2883,0,6,6,False
canadian,-4.1072,-1.2883,0,6,6,False
usa,-4.1072,-1.2883,0,6,6,False
excessive,-4.1072,-1.2883,0,6,6,False
grossi,-4.1072,-1.2883,0,6,6,False
fedosenko,-4.1072,-1.2883,0,6,6,False
annual,-4.1072,-1.2883,0,6,6,False
punishment,-4.1072,-1.2883,0,6,6,False
plan,-0.243,-1.2886,50,64,114,False
believe,-0.3171,-1.3023,29,40,69,False
suggest,-0.6089,-1.3066,7,13,20,False
education,-0.6089,-1.3066,7,13,20,False
specific,-0.5229,-1.3177,10,17,27,False
point,-0.2568,-1.3245,47,61,108,False
improve,-1.0627,-1.3282,2,6,8,False
weight,-1.0627,-1.3282,2,6,8,False
assault,-1.0627,-1.3282,2,6,8,False
phase,-1.0627,-1.3282,2,6,8,False
debt,-1.0627,-1.3282,2,6,8,False
october,-1.0627,-1.3282,2,6,8,False
obstacle,-1.0627,-1.3282,2,6,8,False
storage,-1.0627,-1.3282,2,6,8,False
wing,-1.0627,-1.3282,2,6,8,False
profit,-1.0627,-1.3282,2,6,8,False
association,-1.0627,-1.3282,2,6,8,False
myth,-1.0627,-1.3282,2,6,8,False
creation,-1.0627,-1.3282,2,6,8,False
lesson,-0.7936,-1.3343,4,9,13,False
expose,-0.7936,-1.3343,4,9,13,False
understanding,-0.7936,-1.3343,4,9,13,False
flee,-0.7936,-1.3343,4,9,13,False
involvement,-0.7936,-1.3343,4,9,13,False
zaporizhzhya,-4.2591,-1.3375,0,7,7,False
strive,-4.2591,-1.3375,0,7,7,False
ultimate,-4.2591,-1.3375,0,7,7,False
reporting,-4.2591,-1.3375,0,7,7,False
collaboration,-4.2591,-1.3375,0,7,7,False
examine,-4.2591,-1.3375,0,7,7,False
conventions,-4.2591,-1.3375,0,7,7,False
profile,-4.2591,-1.3375,0,7,7,False
investigative,-4.2591,-1.3375,0,7,7,False
belief,-4.2591,-1.3375,0,7,7,False
congress,-4.2591,-1.3375,0,7,7,False
courage,-4.2591,-1.3375,0,7,7,False
transparent,-4.2591,-1.3375,0,7,7,False
cubic,-4.2591,-1.3375,0,7,7,False
assist,-4.2591,-1.3375,0,7,7,False
apparatus,-4.2591,-1.3375,0,7,7,False
digital,-4.2591,-1.3375,0,7,7,False
atomic,-4.2591,-1.3375,0,7,7,False
lemkin,-4.2591,-1.3375,0,7,7,False
expansion,-4.2591,-1.3375,0,7,7,False
unlawful,-4.2591,-1.3375,0,7,7,False
thinker,-4.2591,-1.3375,0,7,7,False
continuity,-4.2591,-1.3375,0,7,7,False
sustain,-4.2591,-1.3375,0,7,7,False
attrition,-4.2591,-1.3375,0,7,7,False
author,-0.4731,-1.3449,13,21,34,False
operation,-0.3844,-1.363,21,31,52,False
flag,-0.6813,-1.372,6,12,18,False
industry,-0.6813,-1.372,6,12,18,False
elite,-0.6813,-1.372,6,12,18,False
million,-0.6813,-1.372,6,12,18,False
advantage,-0.6813,-1.372,6,12,18,False
sovereign,-0.6813,-1.372,6,12,18,False
mass,-0.6813,-1.372,6,12,18,False
genocidal,-4.3909,-1.38,0,8,8,False
doctrine,-4.3909,-1.38,0,8,8,False
aliyev,-4.3909,-1.38,0,8,8,False
socar,-4.3909,-1.38,0,8,8,False
alibi,-4.3909,-1.38,0,8,8,False
cpi,-4.3909,-1.38,0,8,8,False
ill,-4.3909,-1.38,0,8,8,False
exceptional,-4.3909,-1.38,0,8,8,False
safeguard,-4.3909,-1.38,0,8,8,False
climate,-4.3909,-1.38,0,8,8,False
rump,-4.3909,-1.38,0,8,8,False
foster,-4.3909,-1.38,0,8,8,False
paranoid,-4.3909,-1.38,0,8,8,False
procedure,-4.3909,-1.38,0,8,8,False
audience,-4.3909,-1.38,0,8,8,False
gap,-4.3909,-1.38,0,8,8,False
displacement,-4.3909,-1.38,0,8,8,False
communication,-4.3909,-1.38,0,8,8,False
compliance,-4.3909,-1.38,0,8,8,False
stance,-4.3909,-1.38,0,8,8,False
oblast,-4.3909,-1.38,0,8,8,False
robust,-4.3909,-1.38,0,8,8,False
generate,-4.3909,-1.38,0,8,8,False
olena,-4.3909,-1.38,0,8,8,False
instability,-4.3909,-1.38,0,8,8,False
arsen,-4.3909,-1.38,0,8,8,False
social,-0.3599,-1.3849,25,36,61,False
federation,-0.3116,-1.4038,35,48,83,False
regulation,-4.5073,-1.4176,0,9,9,False
occur,-4.5073,-1.4176,0,9,9,False
frontline,-4.5073,-1.4176,0,9,9,False
transparency,-4.5073,-1.4176,0,9,9,False
andriy,-4.5073,-1.4176,0,9,9,False
manipulation,-4.5073,-1.4176,0,9,9,False
axis,-4.5073,-1.4176,0,9,9,False
propagandist,-4.5073,-1.4176,0,9,9,False
reconstruction,-4.5073,-1.4176,0,9,9,False
strike,-0.4175,-1.4178,19,29,48,False
external,-0.6192,-1.4218,8,15,23,False
revolution,-0.9568,-1.4326,3,8,11,False
temporary,-0.9568,-1.4326,3,8,11,False
dignity,-0.9568,-1.4326,3,8,11,False
weaken,-0.9568,-1.4326,3,8,11,False
homeland,-0.9568,-1.4326,3,8,11,False
heroic,-0.9568,-1.4326,3,8,11,False
exception,-0.9568,-1.4326,3,8,11,False
shell,-0.9568,-1.4326,3,8,11,False
august,-0.9568,-1.4326,3,8,11,False
invest,-0.9568,-1.4326,3,8,11,False
surround,-0.9568,-1.4326,3,8,11,False
treat,-0.9568,-1.4326,3,8,11,False
advance,-0.9568,-1.4326,3,8,11,False
scientific,-0.9568,-1.4326,3,8,11,False
medium,-0.3026,-1.4361,39,53,92,False
april,-0.7741,-1.447,5,11,16,False
recognition,-0.7741,-1.447,5,11,16,False
responsible,-0.7741,-1.447,5,11,16,False
honest,-0.7741,-1.447,5,11,16,False
make,-0.4363,-1.4477,18,28,46,False
project,-0.4363,-1.4477,18,28,46,False
swiss,-4.6116,-1.4511,0,10,10,False
integrate,-4.6116,-1.4511,0,10,10,False
greenpeace,-4.6116,-1.4511,0,10,10,False
provision,-4.6116,-1.4511,0,10,10,False
odesa,-4.6116,-1.4511,0,10,10,False
index,-4.6116,-1.4511,0,10,10,False
comprehensive,-4.6116,-1.4511,0,10,10,False
lawyer,-4.6116,-1.4511,0,10,10,False
incompatible,-4.6116,-1.4511,0,10,10,False
zaluzhnyi,-4.6116,-1.4511,0,10,10,False
chair,-4.6116,-1.4511,0,10,10,False
accountable,-4.6116,-1.4511,0,10,10,False
new,-0.2063,-1.4549,90,111,201,False
italy,-1.5303,-1.4556,1,5,6,False
application,-1.5303,-1.4556,1,5,6,False
helsinki,-1.5303,-1.4556,1,5,6,False
resident,-1.5303,-1.4556,1,5,6,False
constitute,-1.5303,-1.4556,1,5,6,False
theater,-1.5303,-1.4556,1,5,6,False
invade,-1.5303,-1.4556,1,5,6,False
extensive,-1.5303,-1.4556,1,5,6,False
coup,-1.5303,-1.4556,1,5,6,False
intense,-1.5303,-1.4556,1,5,6,False
expire,-1.5303,-1.4556,1,5,6,False
anna,-1.5303,-1.4556,1,5,6,False
chronic,-1.5303,-1.4556,1,5,6,False
defensive,-1.5303,-1.4556,1,5,6,False
medical,-1.5303,-1.4556,1,5,6,False
detention,-1.5303,-1.4556,1,5,6,False
countless,-1.5303,-1.4556,1,5,6,False
decline,-1.5303,-1.4556,1,5,6,False
requirement,-1.5303,-1.4556,1,5,6,False
atlantic,-1.5303,-1.4556,1,5,6,False
dynamic,-1.5303,-1.4556,1,5,6,False
analyze,-4.706,-1.4815,0,11,11,False
peacekeeping,-4.706,-1.4815,0,11,11,False
totalitarian,-4.706,-1.4815,0,11,11,False
readiness,-4.706,-1.4815,0,11,11,False
substantial,-4.706,-1.4815,0,11,11,False
insurance,-4.706,-1.4815,0,11,11,False
engage,-0.6825,-1.4831,7,14,21,False
undermine,-0.6825,-1.4831,7,14,21,False
dangerous,-0.6825,-1.4831,7,14,21,False
develop,-0.5194,-1.4896,13,22,35,False
deportation,-4.7923,-1.5092,0,12,12,False
uncertainty,-4.7923,-1.5092,0,12,12,False
wartime,-4.7923,-1.5092,0,12,12,False
torture,-4.7923,-1.5092,0,12,12,False
form,-0.4796,-1.5134,16,26,42,False
important,-0.2946,-1.5152,46,62,108,False
woman,-0.6272,-1.5286,9,17,26,False
killing,-0.8979,-1.5334,4,10,14,False
mistake,-0.8979,-1.5334,4,10,14,False
reaction,-0.8979,-1.5334,4,10,14,False
basic,-0.8979,-1.5334,4,10,14,False
adapt,-0.8979,-1.5334,4,10,14,False
investigate,-4.8718,-1.5347,0,13,13,False
viktoriia,-4.8718,-1.5347,0,13,13,False
icrc,-4.8718,-1.5347,0,13,13,False
wag,-4.8718,-1.5347,0,13,13,False
procurement,-4.8718,-1.5347,0,13,13,False
analysis,-4.8718,-1.5347,0,13,13,False
rosatom,-4.8718,-1.5347,0,13,13,False
term,-0.3768,-1.5393,28,41,69,False
distance,-1.2145,-1.5461,2,7,9,False
limited,-1.2145,-1.5461,2,7,9,False
survivor,-1.2145,-1.5461,2,7,9,False
pre,-1.2145,-1.5461,2,7,9,False
growth,-1.2145,-1.5461,2,7,9,False
funding,-1.2145,-1.5461,2,7,9,False
component,-1.2145,-1.5461,2,7,9,False
trial,-1.2145,-1.5461,2,7,9,False
consistent,-1.2145,-1.5461,2,7,9,False
fourth,-1.2145,-1.5461,2,7,9,False
observer,-1.2145,-1.5461,2,7,9,False
sufficient,-1.2145,-1.5461,2,7,9,False
letter,-1.2145,-1.5461,2,7,9,False
chain,-1.2145,-1.5461,2,7,9,False
legitimate,-1.2145,-1.5461,2,7,9,False
victim,-0.5047,-1.5495,15,25,40,False
african,-4.9453,-1.5583,0,14,14,False
reactor,-4.9453,-1.5583,0,14,14,False
kherson,-4.9453,-1.5583,0,14,14,False
restart,-4.9453,-1.5583,0,14,14,False
resilience,-4.9453,-1.5583,0,14,14,False
zaporizhzhia,-5.0139,-1.5803,0,15,15,False
institutional,-5.0139,-1.5803,0,15,15,False
enable,-5.0139,-1.5803,0,15,15,False
russo,-5.0139,-1.5803,0,15,15,False
implement,-0.6834,-1.5864,8,16,24,False
attention,-0.5325,-1.5882,14,24,38,False
agency,-0.5325,-1.5882,14,24,38,False
shape,-5.078,-1.6009,0,16,16,False
survival,-5.078,-1.6009,0,16,16,False
ukrainska,-5.1383,-1.6202,0,17,17,False
internal,-0.6336,-1.6286,10,19,29,False
similar,-0.6336,-1.6286,10,19,29,False
corrupt,-0.8604,-1.6297,5,12,17,False
tactic,-0.8604,-1.6297,5,12,17,False
function,-0.8604,-1.6297,5,12,17,False
violation,-0.8604,-1.6297,5,12,17,False
extend,-0.8604,-1.6297,5,12,17,False
determine,-0.8604,-1.6297,5,12,17,False
physical,-0.8604,-1.6297,5,12,17,False
difficult,-0.5637,-1.6298,13,23,36,False
camp,-1.0732,-1.632,3,9,12,False
eliminate,-1.0732,-1.632,3,9,12,False
ambition,-1.0732,-1.632,3,9,12,False
parliamentary,-1.0732,-1.632,3,9,12,False
cold,-1.0732,-1.632,3,9,12,False
emphasize,-1.0732,-1.632,3,9,12,False
succeed,-1.0732,-1.632,3,9,12,False
training,-1.0732,-1.632,3,9,12,False
chornobyl,-5.1952,-1.6383,0,18,18,False
russian,-0.1081,-1.6403,436,487,923,False
cooperation,-0.5172,-1.6437,16,27,43,False
mariupol,-1.7093,-1.6501,1,6,7,False
advisor,-1.7093,-1.6501,1,6,7,False
populist,-1.7093,-1.6501,1,6,7,False
autonomy,-1.7093,-1.6501,1,6,7,False
neighbour,-1.7093,-1.6501,1,6,7,False
slow,-1.7093,-1.6501,1,6,7,False
grid,-1.7093,-1.6501,1,6,7,False
prosecution,-1.7093,-1.6501,1,6,7,False
competition,-1.7093,-1.6501,1,6,7,False
evident,-1.7093,-1.6501,1,6,7,False
electoral,-1.7093,-1.6501,1,6,7,False
management,-1.7093,-1.6501,1,6,7,False
urban,-1.7093,-1.6501,1,6,7,False
accompany,-1.7093,-1.6501,1,6,7,False
error,-1.7093,-1.6501,1,6,7,False
theatre,-1.7093,-1.6501,1,6,7,False
condemn,-1.7093,-1.6501,1,6,7,False
core,-1.7093,-1.6501,1,6,7,False
shortage,-1.7093,-1.6501,1,6,7,False
backdrop,-1.7093,-1.6501,1,6,7,False
literature,-1.7093,-1.6501,1,6,7,False
rapid,-1.7093,-1.6501,1,6,7,False
david,-1.7093,-1.6501,1,6,7,False
accession,-1.7093,-1.6501,1,6,7,False
latin,-1.7093,-1.6501,1,6,7,False
majority,-1.7093,-1.6501,1,6,7,False
liberal,-0.751,-1.6504,7,15,22,False
conference,-0.751,-1.6504,7,15,22,False
individual,-0.751,-1.6504,7,15,22,False
zelenskyy,-5.249,-1.6555,0,19,19,False
program,-5.249,-1.6555,0,19,19,False
narrative,-5.3,-1.6719,0,20,20,False
exist,-0.5989,-1.6745,12,22,34,False
help,-0.3635,-1.6786,36,52,88,False
business,-0.5437,-1.6817,15,26,41,False
space,-0.6841,-1.6834,9,18,27,False
story,-0.6841,-1.6834,9,18,27,False
achieve,-0.426,-1.6939,26,40,66,False
pravda,-5.395,-1.7022,0,22,22,False
deliver,-0.9924,-1.7171,4,11,15,False
imperial,-0.9924,-1.7171,4,11,15,False
telegram,-0.9924,-1.7171,4,11,15,False
attack,-0.2881,-1.7173,62,83,145,False
reflect,-0.8343,-1.7216,6,14,20,False
unity,-0.8343,-1.7216,6,14,20,False
self,-0.6388,-1.7228,11,21,32,False
week,-0.6388,-1.7228,11,21,32,False
company,-0.6388,-1.7228,11,21,32,False
unhcr,-5.4816,-1.7299,0,24,24,False
fellow,-1.3463,-1.7386,2,8,10,False
vast,-1.3463,-1.7386,2,8,10,False
platform,-1.3463,-1.7386,2,8,10,False
violate,-1.3463,-1.7386,2,8,10,False
scar,-1.3463,-1.7386,2,8,10,False
heart,-1.3463,-1.7386,2,8,10,False
bureau,-1.3463,-1.7386,2,8,10,False
vision,-1.3463,-1.7386,2,8,10,False
belong,-1.3463,-1.7386,2,8,10,False
museum,-1.3463,-1.7386,2,8,10,False
confront,-1.3463,-1.7386,2,8,10,False
violence,-5.5223,-1.7428,0,25,25,False
preserve,-0.7437,-1.7435,8,17,25,False
signal,-0.7437,-1.7435,8,17,25,False
iaea,-5.5614,-1.7553,0,26,26,False
official,-0.4371,-1.7749,27,42,69,False
economy,-0.5157,-1.7846,19,32,51,False
march,-0.9398,-1.8006,5,13,18,False
spread,-0.9398,-1.8006,5,13,18,False
commander,-0.8152,-1.8095,7,16,23,False
integration,-5.7368,-1.8112,0,31,31,False
south,-0.6431,-1.8123,12,23,35,False
territorial,-0.6431,-1.8123,12,23,35,False
mutual,-1.1775,-1.8135,3,10,13,False
enforcement,-1.1775,-1.8135,3,10,13,False
hospital,-1.1775,-1.8135,3,10,13,False
colonial,-1.1775,-1.8135,3,10,13,False
neighbor,-1.1775,-1.8135,3,10,13,False
warrant,-1.1775,-1.8135,3,10,13,False
identify,-1.1775,-1.8135,3,10,13,False
charter,-1.1775,-1.8135,3,10,13,False
popular,-1.1775,-1.8135,3,10,13,False
ongoing,-1.8612,-1.8164,1,7,8,False
inflict,-1.8612,-1.8164,1,7,8,False
firm,-1.8612,-1.8164,1,7,8,False
balance,-1.8612,-1.8164,1,7,8,False
advocate,-1.8612,-1.8164,1,7,8,False
meter,-1.8612,-1.8164,1,7,8,False
perpetrator,-1.8612,-1.8164,1,7,8,False
authoritarian,-1.8612,-1.8164,1,7,8,False
annexation,-1.8612,-1.8164,1,7,8,False
corporation,-1.8612,-1.8164,1,7,8,False
harm,-1.8612,-1.8164,1,7,8,False
executive,-1.8612,-1.8164,1,7,8,False
kilometer,-1.8612,-1.8164,1,7,8,False
convention,-1.8612,-1.8164,1,7,8,False
reinforce,-1.8612,-1.8164,1,7,8,False
counter,-1.8612,-1.8164,1,7,8,False
academy,-1.8612,-1.8164,1,7,8,False
abduct,-1.8612,-1.8164,1,7,8,False
food,-1.8612,-1.8164,1,7,8,False
overcome,-1.8612,-1.8164,1,7,8,False
perspective,-1.8612,-1.8164,1,7,8,False
facilitate,-1.8612,-1.8164,1,7,8,False
wage,-1.8612,-1.8164,1,7,8,False
post,-0.5379,-1.8193,18,31,49,False
demonstrate,-0.7379,-1.8319,9,19,28,False
missile,-0.5055,-1.8351,21,35,56,False
opportunity,-0.6851,-1.8624,11,22,33,False
kyiv,-5.9134,-1.8675,0,37,37,False
hundred,-0.9029,-1.8819,6,15,21,False
impact,-1.0786,-1.8876,4,12,16,False
sport,-1.0786,-1.8876,4,12,16,False
institute,-1.0786,-1.8876,4,12,16,False
illegal,-1.0786,-1.8876,4,12,16,False
zone,-1.0786,-1.8876,4,12,16,False
produce,-1.0786,-1.8876,4,12,16,False
century,-0.8005,-1.8937,8,18,26,False
cause,-0.5885,-1.8946,16,29,45,False
loss,-0.5885,-1.8946,16,29,45,False
syria,-1.4627,-1.9107,2,9,11,False
represent,-1.4627,-1.9107,2,9,11,False
type,-1.4627,-1.9107,2,9,11,False
dictator,-1.4627,-1.9107,2,9,11,False
oligarch,-1.4627,-1.9107,2,9,11,False
eastern,-1.4627,-1.9107,2,9,11,False
submit,-1.4627,-1.9107,2,9,11,False
illusion,-1.4627,-1.9107,2,9,11,False
acknowledge,-1.4627,-1.9107,2,9,11,False
power,-0.3057,-1.9294,69,94,163,False
anti,-0.4196,-1.9595,36,55,91,False
trust,-0.8755,-1.9609,7,17,24,True
standard,-0.8755,-1.9609,7,17,24,True
responsibility,-0.8755,-1.9609,7,17,24,True
depend,-1.0134,-1.9612,5,14,19,True
mark,-1.0134,-1.9612,5,14,19,True
early,-1.0134,-1.9612,5,14,19,True
seek,-1.0134,-1.9612,5,14,19,True
safety,-1.0134,-1.9612,5,14,19,True
success,-1.0134,-1.9612,5,14,19,True
legitimacy,-1.993,-1.9613,1,8,9,True
emergency,-1.993,-1.9613,1,8,9,True
transformation,-1.993,-1.9613,1,8,9,True
leverage,-1.993,-1.9613,1,8,9,True
peninsula,-1.993,-1.9613,1,8,9,True
educational,-1.993,-1.9613,1,8,9,True
afghanistan,-1.993,-1.9613,1,8,9,True
vulnerable,-1.993,-1.9613,1,8,9,True
unfold,-1.993,-1.9613,1,8,9,True
stable,-1.993,-1.9613,1,8,9,True
interference,-1.993,-1.9613,1,8,9,True
pacific,-1.993,-1.9613,1,8,9,True
outline,-1.993,-1.9613,1,8,9,True
founder,-1.993,-1.9613,1,8,9,True
tactical,-1.993,-1.9613,1,8,9,True
africa,-0.789,-1.9746,9,20,29,True
recent,-0.5947,-1.9754,17,31,48,True
financial,-0.6499,-1.9793,14,27,41,True
stability,-1.272,-1.98,3,11,14,True
june,-1.272,-1.98,3,11,14,True
have,-1.272,-1.98,3,11,14,True
element,-1.272,-1.98,3,11,14,True
building,-1.272,-1.98,3,11,14,True
presidential,-1.272,-1.98,3,11,14,True
senior,-1.272,-1.98,3,11,14,True
benefit,-1.272,-1.98,3,11,14,True
reduce,-0.7294,-1.9972,11,23,34,True
weapon,-0.5762,-2.0162,19,34,53,True
crimean,-0.967,-2.0339,6,16,22,True
method,-0.967,-2.0339,6,16,22,True
collapse,-0.967,-2.0339,6,16,22,True
refugee,-0.967,-2.0339,6,16,22,True
investigation,-0.967,-2.0339,6,16,22,True
decisive,-0.967,-2.0339,6,16,22,True
assistance,-0.8543,-2.0375,8,19,27,True
disaster,-1.1581,-2.0464,4,13,17,True
avoid,-1.1581,-2.0464,4,13,17,True
block,-1.1581,-2.0464,4,13,17,True
geopolitical,-1.1581,-2.0464,4,13,17,True
past,-0.7796,-2.0525,10,22,32,True
family,-0.6526,-2.0577,15,29,44,True
november,-1.567,-2.0662,2,10,12,True
enormous,-1.567,-2.0662,2,10,12,True
restoration,-1.567,-2.0662,2,10,12,True
datum,-1.567,-2.0662,2,10,12,True
multiple,-1.567,-2.0662,2,10,12,True
indicate,-1.567,-2.0662,2,10,12,True
volume,-2.1094,-2.0897,1,9,10,True
awareness,-2.1094,-2.0897,1,9,10,True
implementation,-2.1094,-2.0897,1,9,10,True
define,-2.1094,-2.0897,1,9,10,True
numerous,-2.1094,-2.0897,1,9,10,True
shock,-2.1094,-2.0897,1,9,10,True
